feature,freaturea,featureb,feaurec,featured,featuref,featureg,featureh,featurei,featurej,featurek,featurel,featurem,featuren,featureo,outcome
1,4972612.67,185,0.394594595,0,90,0,1.05,91,1,20,0.329534749,313665.31,22174.05328,4.97261267,0
0,500459.77,1,0,45,90,0,68.25,137,3,1,0.037955391,500459.77,6735.419772,0.50045977,0
0,22704.42,1,0,58,123,0,109.68,110,1,1,0.275166217,0,14.8197357,0.02270442,0
0,2518514.95,1,0,61,125,0,39.92,80,2,1,0.23067206,0,3785.152138,2.51851495,0
0,175752.65,4,0.5,44,125,0,21.9,88,2,1,0.218488688,1159.59,700.2026423,0.17575265,0
0,61170.16,1,1,43,82,0,86.93,174,1,1,0.090854416,2643.28,0,0.06117016,0
0,199322.23,2,0.5,31,32,0,91.74,184,1,1,0.123368296,22805.57,203.5431291,0.19932223,0
0,51047.58,1,1,30,82,0,135.83,272,1,1,0.337492784,37.02,0,0.05104758,0
1,1619634.47,3,0.666666667,0,32,0,14.26,43,3,2,0.34148648,32655.44,5643.384366,1.61963447,0
0,1286836.87,127,0.25984252,56,186,0,1.36,93,3,34,0.048938045,3249.89,1692.274613,1.28683687,0
0,602951.51,50,0.24,22,32,0,2.94,86,3,18,0.187269519,117094.46,193.5615595,0.60295151,0
0,1888068.81,1,0,56,90,0,102.69,103,1,1,0.226502965,1888068.81,16422.58202,1.88806881,0
0,4269.61,11,0.272727273,63,32,0,12.85,65,1,1,0.055523898,630.24,2.555349676,0.00426961,0
0,1536684.09,1,0,18,125,0,257.25,258,3,1,0.258680907,0,3862.573448,1.53668409,0
2,1167775.36,24,0.208333333,0,123,0,5.15,62,1,10,0.066461086,50.11,13083.55344,1.16777536,0
2,724526100.3,14,0.5,0,32,0,12.61,76,2,1,0.537080861,0.35,6285.919466,724.5261003,0
0,210913.46,122,0.270491803,20,82,0,1.58,76,1,4,0.203370358,398.35,61.53197197,0.21091346,0
0,166113.23,1,0,54,123,0,117.31,118,2,1,0.008764634,166113.23,2623.757223,0.16611323,0
0,59.82,12,0.25,14,32,0,11.1,56,2,2,0.245045578,33.98,0.000668639,5.982e-05,0
0,151441.19,2,0.5,72,32,0,80.65,162,1,1,0.432829811,11998.98,145.2207339,0.15144119,0
0,2791.7,3,0.333333333,18,82,0,12.56,26,2,1,0.11465742,1080.14,23.81161765,0.0027917,0
0,266297.49,2,1,79,123,0,122.25,245,2,1,0.114476988,6976.24,0,0.26629749,0
0,3199.23,11,0.727272727,52,82,0,11.67,47,2,3,0.31607203,1293.6,8.872868192,0.00319923,0
0,647050.36,1,0,74,33,0,49.47,99,3,1,0.226633401,0,4353.324881,0.64705036,0
0,886068.85,133,0.421052632,48,90,0,1.32,84,5,1,0.028116934,25688.89,4162.775463,0.88606885,0
0,323477.72,41,0.097560976,53,32,0,4.45,103,2,1,0.12796259,216.51,8147.726835,0.32347772,0
1,1042250.6,1,1,0,186,0,179.1,359,2,1,0.212108393,8904.8,0,1.0422506,0
0,396278.46,4,0.25,59,90,0,12.4,50,1,3,0.240424161,50311.79,3741.928705,0.39627846,0
0,6426.81,2,0,54,123,0,23.1,47,2,1,0.207461553,0,1.194669487,0.00642681,0
0,4113052.3,32,0.3125,24,32,0,5.93,131,3,1,0.183564684,76155.57,9435.32669,4.1130523,0
0,2147317.81,233,0.317596567,80,82,0,0.78,105,1,29,0.129353601,24990.08,36838.45344,2.14731781,0
1,123026.43,1,0,0,90,0,106.87,107,1,1,0.270917207,0,2058.423169,0.12302643,0
0,188583.36,1,0,67,90,0,206.66,207,2,1,0.257491334,0,1840.328648,0.18858336,0
0,406648.1,18,0.277777778,18,82,0,10.98,99,2,9,0.076910938,58912.41,30.64890945,0.4066481,0
2,592700135.6,69,0.362318841,0,82,0,2.66,104,1,5,0.160338816,125.1,3306127.057,592.7001356,0
0,1260503.82,4,0,26,82,0,32.86,66,4,3,0.002040993,1260503.82,623.8136998,1.26050382,0
0,78653.52,106,0.330188679,19,32,0,1.9,88,1,64,0.168585431,4171.03,98.24342145,0.07865352,0
0,5195322.5,22,0.227272727,39,90,0,12.43,112,3,2,0.066585639,432130.79,15548.43184,5.1953225,0
0,2874378.72,6,0.5,67,125,0,21.71,109,1,1,0.015856531,919.66,33597.57913,2.87437872,0
0,449369.37,1,0,40,33,0,82.28,83,3,1,0.09939024,0,5628.667313,0.44936937,0
0,71012.47,37,0.378378378,36,166,0,4.79,106,3,4,0.158751151,11706.06,156.7683248,0.07101247,0
1,216876.21,5,0.2,0,82,0,39.47,158,3,2,0.498378093,16798.17,518.8329547,0.21687621,0
0,111006.92,1,1,55,90,0,71.69,72,4,1,0.159024561,2732.12,0,0.11100692,0
1,435334.26,5,0.6,0,125,0,28.85,145,1,1,0.171826431,1666.87,265.5543868,0.43533426,0
0,443103.58,3,0,58,186,0,47.83,144,1,3,0.089588061,443103.58,1100.983868,0.44310358,0
1,23203.03,297,0.427609428,0,32,0,0.63,89,1,16,0.642979955,299.13,9.8008219,0.02320303,0
0,761016.91,228,0.315789474,43,125,0,0.75,86,2,44,0.206154475,52185.31,1972.970083,0.76101691,0
2,16552387.66,2,0.5,0,166,0,94.99,95,1,1,0.08605928,16647.52,19497.43277,16.55238766,0
0,970640.09,1,1,43,166,0,99.15,199,3,1,0.193130506,8875.03,0,0.97064009,0
0,1428665.81,143,0.293706294,57,123,0,1.38,97,1,45,0.283059864,36334.37,28900.66131,1.42866581,0
0,736907.01,49,0.428571429,71,32,0,2.68,65,2,34,0.231878837,5593.46,1447.258522,0.73690701,0
0,749076.72,1,0,71,82,0,223.03,224,3,1,0.129423138,0,22.56671198,0.74907672,0
2,27596.03,1,1,0,123,0,40.8,41,2,1,0.056300039,1134.98,0,0.02759603,0
1,7444659.15,285,0.392982456,0,90,0,0.59,78,3,100,0.487304374,260959.18,4413.318205,7.44465915,0
0,462465.02,382,0.316753927,40,166,0,0.46,87,1,22,0.186590199,56349.24,4529.663163,0.46246502,0
0,935047.6,2,0,28,123,0,44.15,89,1,1,0.269671054,0,77.4253367,0.9350476,0
1,2127169.09,384,0.395833333,0,123,0,0.49,95,3,73,0.391199671,65757.37,10541.46179,2.12716909,0
1,671728.08,4,0.5,0,186,0,27.53,111,1,2,0.657351578,179.85,955.0257918,0.67172808,0
0,1095.64,1,0,37,186,0,22.45,45,5,1,0.20577159,0,0.030652216,0.00109564,0
0,532189.1,2,0,39,82,0,20.4,21,1,1,0.473702156,532189.1,9.121665314,0.5321891,0
0,898015.86,31,0.387096774,59,32,0,6.31,89,1,10,0.274403165,7969.45,8112.819062,0.89801586,0
0,84877.23,7,0.142857143,13,125,0,33.75,169,2,1,0.084817334,9703.71,32.60856293,0.08487723,0
1,3025586.54,10,0.3,0,90,0,12.87,103,3,1,0.340432581,257244.26,526.7287933,3.02558654,0
0,378948.63,1,1,67,82,0,51.29,52,1,1,0.595220335,28119.65,0,0.37894863,0
0,465489.63,219,0.328767123,14,125,0,0.74,83,1,32,0.153176537,33504.45,243.7973391,0.46548963,0
1,55387.2,25,0.4,0,32,0,5.61,73,1,11,0.296990006,1013.51,130.0274774,0.0553872,0
0,418293.96,4,0.25,69,90,0,22.9,23,2,1,0.451832774,14219.74,1609.569121,0.41829396,0
0,147701.37,1,1,14,186,0,134.3,135,1,1,0.377361502,12557.16,0,0.14770137,0
0,111.62,1,0,15,82,0,170.91,171,4,1,0.301335846,0,0.059140564,0.00011162,0
2,82215.4,4,0.25,0,186,0,63.91,192,2,1,0.136956541,4782.7,405.134241,0.0822154,0
0,495698.98,2,0,33,33,0,43.95,88,1,1,0.221677395,495698.98,15902.79797,0.49569898,0
1,13682.62,1,0,0,82,0,25.67,26,3,1,0.350646383,0,79.66796605,0.01368262,0
0,1528,1,1,47,82,0,146.01,147,1,1,0.243444129,201.59,0,0.001528,0
1,67218.42,1,0,0,90,0,140.47,281,2,1,0.510587862,0,40.25792447,0.06721842,0
0,47315.7,4,0.75,41,32,0,11.41,46,2,1,0.162496232,540.8,32.98351285,0.0473157,0
0,515743.72,53,0.301886792,18,123,0,3.05,74,1,3,0.137618521,9549.23,129.5417478,0.51574372,0
0,108871.96,2,0,58,32,0,73.57,221,3,1,0.129662742,0,383.3802849,0.10887196,0
1,1666.81,1,0,0,166,0,56.92,114,3,1,0.292510612,1666.81,4.845375195,0.00166681,0
1,93402.88,32,0.4375,0,82,0,5.58,101,3,4,0.382715206,2873.82,176.2743567,0.09340288,0
0,1931103.69,48,0.3125,30,32,0,3.29,83,1,5,0.21589152,82883.46,3024.423821,1.93110369,0
0,103029.64,2,0.5,50,186,0,65.43,197,3,1,0.290909642,4759.98,41.34682984,0.10302964,0
0,423.36,1,0,59,90,0,124.61,125,1,1,0.052899685,0,1.000209168,0.00042336,0
2,121720038.7,1,0,0,186,0,50.15,51,1,1,0.081797064,121720038.7,283644.3791,121.7200387,0
0,358338.16,1,0,33,32,0,42.13,43,1,1,0.13077023,358338.16,1176.534754,0.35833816,0
0,493798.36,4,0.25,65,32,0,29.35,118,2,1,0.308538991,8277.04,5062.24414,0.49379836,0
1,592547.23,98,0.387755102,0,82,0,2.19,119,1,33,0.312889711,150705.89,2477.89397,0.59254723,0
0,403028.04,78,0.294871795,63,82,0,2.48,97,2,17,0.069683738,3573.35,931.6577112,0.40302804,0
0,165980.48,15,0.266666667,69,32,0,10.15,102,2,1,0.124051231,51645.46,2764.768677,0.16598048,0
0,209108.54,1,0,51,82,0,199.06,399,2,1,0.573178122,0,2069.499963,0.20910854,0
0,1120204.89,3,0.333333333,65,166,0,56,57,1,1,0.160636501,11.98,2965.823519,1.12020489,0
0,463208.7,13,0.153846154,17,32,0,10.81,65,2,4,0.083776175,20620.38,329.6781347,0.4632087,0
1,662861.66,2,0.5,0,186,0,33.63,34,1,1,0.515436207,192318.98,726.2667375,0.66286166,0
0,43814.79,33,0.212121212,48,82,0,5,86,4,2,0.466388948,3877.3,482.8820798,0.04381479,0
2,390825.14,6,0.166666667,0,123,0,34.54,139,3,1,0.143512115,33373.93,12247.57062,0.39082514,0
0,371041.33,7,0.142857143,32,82,0,14.84,90,1,3,0.104072482,6.17,259.6794319,0.37104133,0
0,59188.24,2,0,27,33,0,48.92,98,3,2,0.368472305,59188.24,119.5217064,0.05918824,0
0,1872240.97,1,1,19,32,0,40.67,82,1,1,0.294423636,76974.52,0,1.87224097,0
0,152.46,2,0,60,125,0,52.75,106,2,1,0.367363746,0,1.317947504,0.00015246,0
0,66082.92,1,1,52,32,0,18.17,19,2,1,0.151403306,4460.58,0,0.06608292,0
0,1255568.35,1,0,50,123,0,41.8,84,3,1,0.24048867,1255568.35,2488.492466,1.25556835,0
1,277904.57,37,0.378378378,0,166,0,5.04,91,2,4,0.533204753,3966.01,335.0995958,0.27790457,0
0,577673.24,1,0,46,166,0,51.29,103,2,1,0.119998599,0,6081.820636,0.57767324,0
0,63717.89,1,0,53,90,0,41.59,84,1,1,0.185003225,0,2472.649951,0.06371789,0
0,225546.25,7,0.428571429,65,123,0,19.76,139,1,2,0.404350473,11863.19,175.1817153,0.22554625,0
0,146646.9,1,0,50,125,0,57.89,58,3,1,0.150436242,0,604.5131872,0.1466469,0
1,42268.24,44,0.340909091,0,186,0,5.05,107,2,8,0.220500853,2817.95,202.7717838,0.04226824,0
1,663527.79,1,0,0,90,0,66.37,67,4,1,0.454277706,0,592.2858113,0.66352779,0
0,4007650.83,15,0.466666667,18,33,0,15.2,153,2,6,0.641817499,199.87,18973.29306,4.00765083,0
0,84736.81,1,0,63,125,0,37.54,38,2,1,0.202040535,84736.81,29.26061213,0.08473681,0
0,128773.92,1,0,72,33,0,31.67,32,2,1,0.014358772,128773.92,9.221863114,0.12877392,0
0,4009.66,2,0.5,33,82,0,56.17,169,1,1,0.144287216,192.92,21.83923077,0.00400966,0
0,15673.03,109,0.275229358,22,123,0,1.77,107,4,41,0.148905291,1617.76,139.0224354,0.01567303,0
2,18771438.96,1,0,0,123,0,39.9,80,3,1,0.210016738,0,23013.69134,18.77143896,0
0,82494.08,1,0,54,90,0,93.93,188,2,1,0.189772105,82494.08,1530.40842,0.08249408,0
2,66224922.02,2,0.5,0,32,0,35.91,72,2,1,0.074477377,29250.97,81737.557,66.22492202,0
0,50620180.28,3,0.333333333,14,32,0,21.45,22,3,1,0.483770067,23.95,159495.4601,50.62018028,0
0,742146.9,469,0.296375267,77,123,0,0.41,94,2,135,0.268351302,149243.88,9567.783821,0.7421469,0
0,36909.63,48,0.354166667,94,125,0,3.93,75,2,4,0.241699105,4644.62,72.54072146,0.03690963,0
0,62768.53,4,0.5,35,123,0,23.21,70,2,2,0.252292558,1337.54,38.27432041,0.06276853,0
0,29726.07,78,0.294871795,28,123,0,2.73,102,1,20,0.110085775,338.94,50.55002873,0.02972607,0
1,1704862.95,2,0.5,0,32,0,18.82,38,1,1,0.049602763,102813.2,0.894839344,1.70486295,0
0,3940701.37,2,1,62,82,0,95.61,192,2,1,0.119555619,161157.98,0,3.94070137,0
0,282241.97,3,0.666666667,53,123,0,75.49,151,2,2,0.154411865,3084.45,1183.655685,0.28224197,0
0,391065.95,25,0.28,57,166,0,4.4,53,3,10,0.10757936,48440.38,83.71791315,0.39106595,0
0,901385.58,2,1,60,125,0,65.47,131,1,1,0.204235069,37582.59,0,0.90138558,0
1,164656557.3,5,0.2,0,90,0,17.28,52,3,2,0.181624013,180256.33,850862.0427,164.6565573,0
2,36756.77,1,1,0,32,0,82.71,83,2,1,0.190865738,593.96,0,0.03675677,0
0,4546.88,2,0,17,82,1,53.77,54,3,1,0.021281384,0,64.76089981,0.00454688,0
1,6228.46,1,0,0,82,0,87.37,175,2,1,0.078100404,6228.46,0.081716276,0.00622846,0
0,272847.61,231,0.346320346,62,90,0,0.72,85,2,8,0.132955167,1430.68,1677.860561,0.27284761,0
0,653.85,13,0.461538462,25,166,0,6.63,34,5,2,0.26127177,424.89,1.353079955,0.00065385,0
0,347063.59,1,1,60,82,0,91.83,184,2,1,0.284160307,9220.02,0,0.34706359,0
1,2261829.22,2,0.5,0,32,0,63.89,128,4,1,0.340910483,26699.38,7.502862393,2.26182922,0
0,77609.71,1,1,26,90,0,21.4,22,2,1,0.196550938,6999.5,0,0.07760971,0
1,150731.31,100,0.4,0,125,0,1.59,83,2,66,0.85275373,24790.92,725.3646066,0.15073131,0
0,707346.68,3,0.333333333,59,125,0,38.91,78,2,1,0.428628886,157823.65,7735.175885,0.70734668,0
0,653801.36,4,0,43,123,0,29.13,117,5,1,0.070604174,0,2157.079909,0.65380136,0
0,1813033.56,3,0,79,32,0,52.06,105,1,1,0.197588955,1813033.56,3538.414267,1.81303356,0
0,73099.03,2,0,14,125,0,18.15,37,1,1,0.168560944,0,407.2787893,0.07309903,0
0,162066.4,327,0.278287462,56,82,0,0.55,92,2,69,0.337876319,412.76,1234.530785,0.1620664,0
1,564657.17,2,0.5,0,32,0,34.26,103,1,1,0.479691523,45.97,533.705413,0.56465717,0
0,729121.6,19,0.473684211,52,32,0,11.29,125,1,2,0.466179339,6667,11.75507502,0.7291216,0
0,674570.01,1,1,40,32,0,32.2,33,3,1,0.284219602,3751.69,0,0.67457001,0
0,39.03,1,0,41,90,0,71.3,143,1,1,0.150358328,0,0.097483069,3.903e-05,0
0,23124.55,1,0,36,32,0,83.5,84,1,1,0.272467418,0,0.320775438,0.02312455,0
1,412885.25,1,0,0,32,0,57.65,116,2,1,0.16671497,412885.25,510.7942586,0.41288525,0
0,1539584.65,76,0.328947368,53,32,0,2.53,97,2,9,0.678158091,208.3,10310.39858,1.53958465,0
0,59764.98,98,0.285714286,58,123,0,1.87,92,3,1,0.13266687,1016.36,2.302197193,0.05976498,0
0,403576.04,6,0.166666667,57,82,0,16.45,99,3,3,0.114365632,4028.05,412.9947262,0.40357604,0
0,4355569.11,6,0.166666667,72,33,0,32.79,164,1,3,0.1949671,411543,11.01286718,4.35556911,0
0,90397.19,1,0,44,32,0,34.39,69,2,1,0.332284935,90397.19,71.76346149,0.09039719,0
0,1100916.27,2,0,22,166,0,70.1,141,4,1,0.194278557,0,3689.450528,1.10091627,0
0,3370.02,4,0.25,41,123,0,30.61,62,5,1,0.170652467,256.99,9.531624001,0.00337002,0
0,360630.19,134,0.365671642,25,32,0,1.1,74,2,22,0.1270183,15919.46,1105.280265,0.36063019,0
0,2260127.3,2,0.5,19,32,0,70.54,142,2,1,0.187370692,7.64,5631.959038,2.2601273,0
0,403833.55,6,0.333333333,61,82,0,17.14,69,3,2,0.319932805,2814.9,8.342272195,0.40383355,0
0,52539.11,1,1,52,82,0,93.03,94,1,1,0.142712942,6945.75,0,0.05253911,0
2,76.16,3,0.666666667,0,90,0,43.62,131,1,1,0.20450552,29.94,0.065795449,7.616e-05,0
0,4697.36,2,1,70,32,0,66.57,200,2,1,0.056338496,793.45,0,0.00469736,0
0,13706.35,1,0,41,166,0,40.29,41,2,1,0.165544928,13706.35,2.581394135,0.01370635,0
2,3.61,2,0.5,0,125,0,114.87,345,4,1,0.229296562,2.56,0.009632032,3.61e-06,0
0,10853.16,1,0,29,123,0,134.99,270,1,1,0.225679608,10853.16,16.36548263,0.01085316,0
0,22.24,1,0,17,125,0,122.47,123,1,1,0.207085579,0,0.605851062,2.224e-05,0
0,1190344.48,4,0.25,64,82,0,45.33,136,2,1,0.316486872,97573.6,2979.132692,1.19034448,0
0,477.48,33,0.454545455,61,32,0,5.55,106,1,1,0.29691837,91.12,0.032873847,0.00047748,0
1,127207.66,4,0.5,0,125,0,26.26,53,2,1,0.075408789,2274.27,278.3930243,0.12720766,0
1,2800061.83,364,0.392857143,0,32,0,0.49,86,1,26,0.158882593,67886.17,12558.08436,2.80006183,0
0,1678359.18,1,0,52,90,0,37.46,38,1,1,0.098626905,0,7194.732036,1.67835918,0
0,1531833.02,1,0,37,82,0,167.82,168,3,1,0.323766897,1531833.02,947.1188963,1.53183302,0
0,57.47,2,0,77,90,0,70.94,142,1,1,0.100798752,0,0.61642917,5.747e-05,0
0,0.27,1,0,48,82,0,25.14,26,2,1,0.500507567,0,0.000267303,2.7e-07,0
0,347731.85,47,0.255319149,54,125,0,4.32,117,1,7,0.234616846,87.61,539.3086626,0.34773185,0
0,1429239.76,1,0,54,125,0,107.08,215,1,1,0.389222814,0,2892.879807,1.42923976,0
1,13132.18,18,0.333333333,0,90,0,6.79,68,2,7,0.563226427,2006.26,115.7346438,0.01313218,0
0,1036490.52,7,0.285714286,15,82,0,24.48,98,1,1,0.427751092,7397.8,10062.25795,1.03649052,0
0,202151.7,2,1,30,123,0,26.55,80,3,1,0.203600514,623.16,0,0.2021517,0
0,579961.29,1,0,73,82,0,48.59,49,2,1,0.139129646,0,1318.568392,0.57996129,0
0,179704.81,56,0.321428571,36,82,0,3.56,122,1,30,0.211081238,1056.14,22.84767814,0.17970481,0
0,2156548.35,3,0,47,90,0,52.85,53,2,1,0.183513555,2156548.35,3888.311692,2.15654835,0
2,1177918.91,1,1,0,123,0,92.24,93,1,1,0.123506763,135256.87,0,1.17791891,0
0,858936.59,19,0.368421053,41,133,0,9.75,108,1,4,0.295082094,3386.83,6139.899253,0.85893659,0
0,13671.59,1,0,56,33,0,32.07,65,3,1,0.098569064,13671.59,91.16670458,0.01367159,0
0,333818.24,1,0,12,33,0,130.55,262,3,1,0.185010755,333818.24,408.5031453,0.33381824,0
0,104867.48,4,0.25,17,82,0,42.46,170,3,1,0.157254753,3675.66,1522.097927,0.10486748,0
0,769959.27,1,1,47,123,0,63.25,64,1,1,0.241991057,6593.16,0,0.76995927,0
0,25281.84,33,0.272727273,54,82,0,4.71,62,2,22,0.351531329,1973.93,13.23622843,0.02528184,0
0,4.68,1,1,63,32,0,78.25,79,3,1,0.070494544,2.59,0,4.68e-06,0
0,299627.76,4,0.75,23,32,0,36.7,37,1,1,0.107368334,1041.2,32.08308923,0.29962776,0
0,330163.31,1,1,52,123,0,102.44,103,2,1,0.201068709,2366.95,0,0.33016331,0
2,16467873.25,43,0.465116279,0,123,0,3.26,62,1,12,0.253739928,12826.46,1106.462471,16.46787325,0
0,192609.06,1,1,44,123,0,23.78,48,2,1,0.118114075,7523.89,0,0.19260906,0
0,243386.87,4,0.25,21,90,0,44.98,135,1,1,0.136252586,686.79,5071.200154,0.24338687,0
1,577.61,1,0,0,123,0,65.02,66,3,1,0.477512536,0,10.26259535,0.00057761,0
0,8497.48,53,0.283018868,20,90,0,3.62,116,3,1,0.128580591,2297.9,20.25570513,0.00849748,0
0,68934.98,56,0.321428571,44,125,0,3.47,115,2,1,0.109000945,6795.59,324.5538409,0.06893498,0
0,3180057.43,8,0.625,15,123,0,12.86,39,1,3,0.233988624,0.12,2154.942528,3.18005743,0
0,9799.3,2,1,59,82,0,42.36,128,1,1,0.385637947,686.19,0,0.0097993,0
1,747562.06,1,1,0,82,0,87.94,176,2,1,0.4174213,17424.38,0,0.74756206,0
1,19898894.42,8,0.625,0,123,0,23.38,117,2,7,0.500218881,2.14,13378.60128,19.89889442,0
1,437044.18,3,0,0,32,0,48.49,97,1,1,0.094856489,0,10849.51199,0.43704418,0
0,380112.8,1,0,30,32,0,47.11,48,3,1,0.200375136,380112.8,87.99812311,0.3801128,0
1,23123.14,1,0,0,82,0,61.58,62,2,1,0.439732846,0,319.6567203,0.02312314,0
0,134.26,1,0,24,32,0,74.41,149,4,1,0.20374807,134.26,0.399119233,0.00013426,0
0,1321140.35,1,1,40,82,0,253.96,508,2,1,0.330237821,270878.24,0,1.32114035,0
0,35299.97,1,0,22,90,0,71.55,72,1,1,0.363894006,0,638.2381207,0.03529997,0
0,699836.47,33,0.181818182,34,90,0,6.91,139,3,3,0.417964999,7121.59,2026.737251,0.69983647,0
0,939526.38,2,0.5,46,82,0,52.5,158,1,1,0.143305756,33267.42,4038.137717,0.93952638,0
1,198769.86,2,0.5,0,123,0,25.09,76,2,1,0.463085361,28120.78,315.2537059,0.19876986,0
0,93050.32,2,0,44,82,0,167.5,168,1,1,0.099719656,93050.32,0.218289773,0.09305032,0
1,753745.15,1,1,0,123,0,138.55,278,1,1,0.859089162,392.57,0,0.75374515,0
0,169936.03,3,0,40,133,0,44.66,134,1,2,0.19965865,0,569.2534962,0.16993603,0
1,8056564.62,217,0.405529954,0,125,0,0.88,90,1,18,0.103741529,231150.68,94190.20499,8.05656462,0
1,3979303.31,110,0.463636364,0,32,0,1.57,92,3,12,0.595344066,15169.49,22521.15702,3.97930331,0
0,8498008.96,23,0.217391304,49,32,0,6.13,86,5,1,0.144507065,8.87,17399.07101,8.49800896,0
0,138203.15,1,0,68,186,0,103.5,208,2,1,0.20586558,0,441.4540864,0.13820315,0
0,14719.12,1,1,48,123,0,34.27,69,1,1,0.169391439,3364.03,0,0.01471912,0
0,711368.68,1,0,19,123,0,80.16,161,2,1,0.273655502,711368.68,3147.473414,0.71136868,0
0,462073.61,195,0.338461538,70,125,0,0.88,87,1,2,0.201126334,2056.46,76.61006221,0.46207361,0
0,450794.42,1,0,35,82,0,232.6,233,2,1,0.147836066,450794.42,577.8155993,0.45079442,0
0,7820.22,69,0.376811594,57,82,0,2.64,96,2,6,0.168093524,3872.4,44.12210054,0.00782022,0
0,1524718.71,10,0.4,64,32,0,22.66,182,3,1,0.060865619,7103.62,2805.280943,1.52471871,0
0,100713.09,56,0.375,41,90,0,2.72,69,1,11,0.191127941,4005.75,671.0675936,0.10071309,0
0,431365.84,1,0,75,166,0,56.9,57,2,1,0.298175929,0,7785.35797,0.43136584,0
1,12475.63,16,0.625,0,123,0,12.7,77,1,3,0.340702652,249.82,51.66862084,0.01247563,0
2,113578.35,1,1,0,90,0,94.89,95,1,1,0.183343978,2354.08,0,0.11357835,0
0,380654.68,1,0,59,33,0,58.42,59,1,1,0.471864799,0,137.5121925,0.38065468,0
1,73650.48,1,0,0,32,0,95.03,191,1,1,0.466910364,73650.48,204.163676,0.07365048,0
0,483072.31,1,0,45,186,0,316.07,633,4,1,0.220117379,0,6250.360167,0.48307231,0
0,2620646.73,74,0.378378378,61,32,0,2.53,94,1,26,0.211597428,37508.94,17275.29065,2.62064673,0
1,263084.53,237,0.438818565,0,125,0,0.78,85,1,48,0.440660809,18765.17,3077.494509,0.26308453,0
0,888725.23,1,1,38,125,0,93.04,187,2,1,0.040561237,580.78,0,0.88872523,0
0,158961.44,43,0.372093023,33,82,0,3.19,52,2,1,0.199094876,11942.53,1687.934524,0.15896144,0
0,1338828.41,29,0.379310345,50,166,0,5.32,91,3,7,0.273793463,19.68,12479.49065,1.33882841,0
2,225909311.3,29,0.448275862,0,186,0,5.54,78,3,3,0.529858083,1.89,1978423.381,225.9093113,0
2,1259532.79,1,1,0,123,0,26.38,53,1,1,0.081417627,3020.13,0,1.25953279,0
0,1565903.86,10,0.4,34,123,0,23.96,192,2,5,0.057918195,53940.34,2012.863183,1.56590386,0
0,337561.46,1,0,13,90,0,15.14,31,2,1,0.194809748,0,1030.581514,0.33756146,0
1,8083.19,79,0.417721519,0,123,0,2.37,110,1,67,0.543537593,837.84,12.50185587,0.00808319,0
0,21981.88,37,0.27027027,33,32,0,5.73,132,3,2,0.41783925,508.78,0.13952117,0.02198188,0
0,3660832.68,1,0,59,32,0,162.29,163,2,1,0.133820308,3660832.68,10363.89333,3.66083268,0
0,1254103.85,2,0.5,47,166,0,110.59,332,2,1,0.350941636,38050.23,4044.32526,1.25410385,0
0,1607044.95,28,0.357142857,20,32,0,5.91,89,2,2,0.097342645,5576.16,23362.0517,1.60704495,0
2,50534257.66,43,0.325581395,0,32,0,3.89,109,5,6,0.091163446,388723.53,73236.98489,50.53425766,0
1,433166.09,1,1,0,32,0,69.82,140,2,1,0.390076643,85497.67,0,0.43316609,0
1,21339050.03,40,0.325,0,90,0,4.9,103,2,3,0.33189356,1770.3,141405.3566,21.33905003,0
0,25868.25,2,0,24,125,0,28.51,29,1,1,0.265060677,0,1.472478129,0.02586825,0
0,344012.69,65,0.230769231,70,125,0,2.12,75,3,19,0.353549446,13047.61,270.7996533,0.34401269,0
0,90641.29,1,0,47,90,0,59.37,119,4,1,0.351421118,0,522.3864866,0.09064129,0
0,1694013.72,1,1,26,125,0,119.57,240,1,1,0.346073911,34989.22,0,1.69401372,0
1,595645.78,1,0,0,32,0,73.44,74,1,1,0.509559195,595645.78,682.4976757,0.59564578,0
0,175441.73,2,0,22,123,0,113.46,114,2,1,0.03407377,175441.73,2216.345061,0.17544173,0
0,19382775.98,4,0.5,51,90,0,34.44,138,1,2,0.235655818,241098.35,28557.90592,19.38277598,0
0,884550.58,202,0.316831683,74,32,0,0.81,87,2,71,0.142646487,41733.77,5816.008773,0.88455058,0
0,842103.34,6,0,55,32,0,29.61,178,2,2,0.322768358,842103.34,4156.104902,0.84210334,0
1,1608907.49,3,1,0,123,0,16.86,51,2,2,0.425145937,32098.27,0,1.60890749,0
1,513882.91,1,1,0,82,0,43.51,44,1,1,0.214259959,90.05,0,0.51388291,0
0,46977.33,185,0.254054054,38,123,0,0.93,88,2,14,0.075500327,7377.3,1.936023942,0.04697733,0
0,482063.43,174,0.32183908,55,32,0,0.91,75,2,107,0.127359922,42749.12,223.1758648,0.48206343,0
0,25726.7,119,0.294117647,68,123,0,1.6,98,1,9,0.10056984,1560.25,147.3780357,0.0257267,0
0,137736.05,20,0.3,78,90,0,8.56,60,1,8,0.443456342,794.47,169.8588892,0.13773605,0
0,123575.53,167,0.317365269,38,90,0,1.1,93,1,19,0.357974177,4767.05,31.85840639,0.12357553,0
0,379890.52,2,0,62,123,0,130.92,262,4,1,0.536387732,0,5.89e-05,0.37989052,0
0,13778.69,1,1,71,125,0,51.84,104,3,1,0.599370574,86.34,0,0.01377869,0
0,318593.09,62,0.258064516,49,82,0,2.32,70,2,2,0.210126063,14.44,504.0291841,0.31859309,0
